ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-01-09,1495.5263600009473,-1428.946839283518,3874.7641518518444,1495.5263600009473,1495.5263600009473,-353.75369779688305,-353.75369779688305,-353.75369779688305,419.7313386408476,419.7313386408476,419.7313386408476,-773.4850364377306,-773.4850364377306,-773.4850364377306,0.0,0.0,0.0,1141.7726622040643
2015-01-10,1495.6445091012847,-2006.773172013716,3249.3173204868326,1495.6445091012847,1495.6445091012847,-797.8965292689438,-797.8965292689438,-797.8965292689438,21.366499824910587,21.366499824910587,21.366499824910587,-819.2630290938544,-819.2630290938544,-819.2630290938544,0.0,0.0,0.0,697.7479798323409
2015-01-12,1495.8808073019597,-1871.855151440848,3668.7773336405803,1495.8808073019597,1495.8808073019597,-465.9139281717949,-465.9139281717949,-465.9139281717949,411.61494110589007,411.61494110589007,411.61494110589007,-877.528869277685,-877.528869277685,-877.528869277685,0.0,0.0,0.0,1029.966879130165
2015-01-13,1495.9989564022972,-2516.701165534841,3141.692296054991,1495.9989564022972,1495.9989564022972,-1062.1061081989214,-1062.1061081989214,-1062.1061081989214,-172.00787204767263,-172.00787204767263,-172.00787204767263,-890.0982361512486,-890.0982361512486,-890.0982361512486,0.0,0.0,0.0,433.8928482033757
2015-01-17,1496.4715528036468,-2045.402363712954,3472.52629296509,1496.4715528036468,1496.4715528036468,-820.2643276441707,-820.2643276441707,-820.2643276441707,21.366499826309656,21.366499826309656,21.366499826309656,-841.6308274704805,-841.6308274704805,-841.6308274704805,0.0,0.0,0.0,676.207225159476
2015-01-19,1496.7078510043216,-1584.2985152783388,3993.4070669665907,1496.7078510043216,1496.7078510043216,-360.05095122798997,-360.05095122798997,-360.05095122798997,411.61494110553707,411.61494110553707,411.61494110553707,-771.665892333527,-771.665892333527,-771.665892333527,0.0,0.0,0.0,1136.6568997763316
2015-01-23,1497.1804474056714,-1568.9756026668838,3917.6209389687456,1497.1804474056714,1497.1804474056714,-175.36029501793075,-175.36029501793075,-175.36029501793075,419.73133864141204,419.73133864141204,419.73133864141204,-595.0916336593427,-595.0916336593427,-595.0916336593427,0.0,0.0,0.0,1321.8201523877406
2015-01-24,1497.2985994765645,-2047.9042613325469,3854.558688833376,1497.2985994765645,1497.2985994765645,-531.0948142889325,-531.0948142889325,-531.0948142889325,21.366499825756478,21.366499825756478,21.366499825756478,-552.4613141146891,-552.4613141146891,-552.4613141146891,0.0,0.0,0.0,966.203785187632
2015-01-26,1497.5349036183507,-1436.3401501639037,4097.021641610617,1497.5349036183507,1497.5349036183507,-68.02856880642426,-68.02856880642426,-68.02856880642426,411.6149411051841,411.6149411051841,411.6149411051841,-479.64350991160836,-479.64350991160836,-479.64350991160836,0.0,0.0,0.0,1429.5063348119263
2015-01-27,1497.6530556892437,-1834.187586049012,3570.0186782982582,1497.6530556892437,1497.6530556892437,-624.1171995670277,-624.1171995670277,-624.1171995670277,-172.0078720491481,-172.0078720491481,-172.0078720491481,-452.1093275178796,-452.1093275178796,-452.1093275178796,0.0,0.0,0.0,873.535856122216
2015-01-28,1497.7712077601366,-2816.8121257543203,2956.205717750612,1497.7712077601366,1497.7712077601366,-1472.3922921364028,-1472.3922921364028,-1472.3922921364028,-1040.3925504897554,-1040.3925504897554,-1040.3925504897554,-431.9997416466472,-431.9997416466472,-431.9997416466472,0.0,0.0,0.0,25.378915623733747
2015-01-30,1498.0075119019227,-1097.9721617005034,4190.297923190521,1498.0075119019227,1498.0075119019227,2.3253256259254593,2.3253256259254593,2.3253256259254593,419.731338641462,419.731338641462,419.731338641462,-417.40601301553653,-417.40601301553653,-417.40601301553653,0.0,0.0,0.0,1500.3328375278481
2015-01-31,1498.1256639728158,-1544.3788382551943,3738.316643485462,1498.1256639728158,1498.1256639728158,-402.66578000508116,-402.66578000508116,-402.66578000508116,21.36649982635306,21.36649982635306,21.36649982635306,-424.03227983143427,-424.03227983143427,-424.03227983143427,0.0,0.0,0.0,1095.4598839677346
2015-02-03,1498.480120185495,-1871.545451744427,3641.3305645227247,1498.480120185495,1498.480120185495,-673.0824710164449,-673.0824710164449,-673.0824710164449,-172.00787204801287,-172.00787204801287,-172.00787204801287,-501.07459896843204,-501.07459896843204,-501.07459896843204,0.0,0.0,0.0,825.3976491690502
2015-02-06,1498.834576398174,-1560.7064454939973,3764.572514344141,1498.834576398174,1498.834576398174,-234.79433397964706,-234.79433397964706,-234.79433397964706,419.73133864151185,419.73133864151185,419.73133864151185,-654.525672621159,-654.525672621159,-654.525672621159,0.0,0.0,0.0,1264.040242418527
2015-02-07,1498.952728469067,-1886.396312526761,3389.5361554208894,1498.952728469067,1498.952728469067,-697.0201748311547,-697.0201748311547,-697.0201748311547,21.366499824650234,21.366499824650234,21.366499824650234,-718.3866746558049,-718.3866746558049,-718.3866746558049,0.0,0.0,0.0,801.9325536379124
2015-02-08,1499.0708805399602,-1808.3188721354468,3432.678940865133,1499.0708805399602,1499.0708805399602,-582.7949534823684,-582.7949534823684,-582.7949534823684,203.61296027523008,203.61296027523008,203.61296027523008,-786.4079137575985,-786.4079137575985,-786.4079137575985,0.0,0.0,0.0,916.2759270575917
2015-02-09,1499.1890326108532,-1732.2066853890908,3729.7281924832046,1499.1890326108532,1499.1890326108532,-445.429137515843,-445.429137515843,-445.429137515843,411.6149411057682,411.6149411057682,411.6149411057682,-857.0440786216112,-857.0440786216112,-857.0440786216112,0.0,0.0,0.0,1053.7598950950103
2015-02-10,1499.3071846817463,-2292.30031980902,3177.217698303278,1499.3071846817463,1499.3071846817463,-1100.6530839098323,-1100.6530839098323,-1100.6530839098323,-172.0078720487506,-172.0078720487506,-172.0078720487506,-928.6452118610815,-928.6452118610815,-928.6452118610815,0.0,0.0,0.0,398.65410077191405
2015-02-14,1499.7797929653184,-2349.3721802029913,3157.307369082109,1499.7797929653184,1499.7797929653184,-1168.8279868272714,-1168.8279868272714,-1168.8279868272714,21.366499826049242,21.366499826049242,21.366499826049242,-1190.1944866533204,-1190.1944866533204,-1190.1944866533204,0.0,0.0,0.0,330.951806138047
2015-02-15,1499.8979450362117,-2391.6678835027337,3255.450831844662,1499.8979450362117,1499.8979450362117,-1037.311406624099,-1037.311406624099,-1037.311406624099,203.61296027481623,203.61296027481623,203.61296027481623,-1240.924366898915,-1240.924366898915,-1240.924366898915,0.0,0.0,0.0,462.58653841211276
2015-02-16,1500.0160971071045,-2163.7128448555018,3413.748494644501,1500.0160971071045,1500.0160971071045,-871.0921689507456,-871.0921689507456,-871.0921689507456,411.6149411054152,411.6149411054152,411.6149411054152,-1282.707110056161,-1282.707110056161,-1282.707110056161,0.0,0.0,0.0,628.9239281563589
2015-02-18,1500.2524012488907,-3595.873029642492,1982.3378922218794,1500.2524012488907,1500.2524012488907,-2374.8475787608045,-2374.8475787608045,-2374.8475787608045,-1040.392550490132,-1040.392550490132,-1040.392550490132,-1334.4550282706728,-1334.4550282706728,-1334.4550282706728,0.0,0.0,0.0,-874.5951775119138
2015-02-20,1500.4887053906768,-2273.2408293420017,3379.6401915480396,1500.4887053906768,1500.4887053906768,-917.8481524519367,-917.8481524519367,-917.8481524519367,419.73133864111594,419.73133864111594,419.73133864111594,-1337.5794910930526,-1337.5794910930526,-1337.5794910930526,0.0,0.0,0.0,582.6405529387401
2015-02-21,1500.6068574615697,-2585.721555035741,3039.5109386661134,1500.6068574615697,1500.6068574615697,-1298.1161652398787,-1298.1161652398787,-1298.1161652398787,21.366499825496128,21.366499825496128,21.366499825496128,-1319.4826650653747,-1319.4826650653747,-1319.4826650653747,0.0,0.0,0.0,202.490692221691
2015-02-22,1500.7250095324628,-2225.685825944118,3188.632906427794,1500.7250095324628,1500.7250095324628,-1084.4272773593802,-1084.4272773593802,-1084.4272773593802,203.61296027440238,203.61296027440238,203.61296027440238,-1288.040237633783,-1288.040237633783,-1288.040237633783,0.0,0.0,0.0,416.2977321730825
2015-02-23,1500.843161603356,-2047.256226384518,3445.683348737223,1500.843161603356,1500.843161603356,-831.7946126239574,-831.7946126239574,-831.7946126239574,411.6149411059149,411.6149411059149,411.6149411059149,-1243.4095537298722,-1243.4095537298722,-1243.4095537298722,0.0,0.0,0.0,669.0485489793987
2015-02-25,1501.079465745142,-3527.5604784960574,2003.6886307948184,1501.079465745142,1501.079465745142,-2156.9359036096607,-2156.9359036096607,-2156.9359036096607,-1040.3925504899905,-1040.3925504899905,-1040.3925504899905,-1116.5433531196704,-1116.5433531196704,-1116.5433531196704,0.0,0.0,0.0,-655.8564378645187
2015-02-27,1501.3157698869281,-1776.4502328386873,3761.178379444089,1501.3157698869281,1501.3157698869281,-525.5730403154819,-525.5730403154819,-525.5730403154819,419.73133864116573,419.73133864116573,419.73133864116573,-945.3043789566476,-945.3043789566476,-945.3043789566476,0.0,0.0,0.0,975.7427295714463
2015-02-28,1501.4339219578212,-2146.774182291308,3342.746122468552,1501.4339219578212,1501.4339219578212,-824.6797023255431,-824.6797023255431,-824.6797023255431,21.366499824942974,21.366499824942974,21.366499824942974,-846.0462021504861,-846.0462021504861,-846.0462021504861,0.0,0.0,0.0,676.7542196322781
2015-03-01,1501.552074028714,-1586.2218702097414,3755.3413730144844,1501.552074028714,1501.552074028714,-536.0589921894173,-536.0589921894173,-536.0589921894173,203.61296027498722,203.61296027498722,203.61296027498722,-739.6719524644044,-739.6719524644044,-739.6719524644044,0.0,0.0,0.0,965.4930818392968
2015-03-02,1501.6702260996071,-1644.5851198142957,3822.152806519828,1501.6702260996071,1501.6702260996071,-216.22954821767752,-216.22954821767752,-216.22954821767752,411.61494110514695,411.61494110514695,411.61494110514695,-627.8444893228244,-627.8444893228244,-627.8444893228244,0.0,0.0,0.0,1285.4406778819296
2015-03-05,1502.0246823122864,-1278.4014616424847,4235.922973256916,1502.0246823122864,1502.0246823122864,-121.50044019312205,-121.50044019312205,-121.50044019312205,156.07468269143493,156.07468269143493,156.07468269143493,-277.575122884557,-277.575122884557,-277.575122884557,0.0,0.0,0.0,1380.5242421191642
2015-03-06,1502.1428343831794,-814.23803641997,4782.688753597762,1502.1428343831794,1502.1428343831794,257.6983388690844,257.6983388690844,257.6983388690844,419.73133864025516,419.73133864025516,419.73133864025516,-162.03299977117075,-162.03299977117075,-162.03299977117075,0.0,0.0,0.0,1759.8411732522638
2015-03-07,1502.2609864540725,-1232.1473224428148,4046.2639482106006,1502.2609864540725,1502.2609864540725,-28.750329566931416,-28.750329566931416,-28.750329566931416,21.366499825994794,21.366499825994794,21.366499825994794,-50.116829392926206,-50.116829392926206,-50.116829392926206,0.0,0.0,0.0,1473.510656887141
2015-03-08,1502.3791385249656,-894.8385637106942,4566.171125532397,1502.3791385249656,1502.3791385249656,260.08591255526045,260.08591255526045,260.08591255526045,203.61296027457334,203.61296027457334,203.61296027457334,56.4729522806871,56.4729522806871,56.4729522806871,0.0,0.0,0.0,1762.465051080226
2015-03-09,1502.4972905958587,-647.0190989533412,4653.860574907144,1502.4972905958587,1502.4972905958587,567.7737989840081,567.7737989840081,567.7737989840081,411.6149411056465,411.6149411056465,411.6149411056465,156.15885787836157,156.15885787836157,156.15885787836157,0.0,0.0,0.0,2070.271089579867
2015-03-10,1502.6154426667517,-1138.296324359901,4108.746345767719,1502.6154426667517,1502.6154426667517,75.50950910243319,75.50950910243319,75.50950910243319,-172.00787204982868,-172.00787204982868,-172.00787204982868,247.51738115226186,247.51738115226186,247.51738115226186,0.0,0.0,0.0,1578.124951769185
2015-03-12,1502.8517468085377,-694.9549485200902,4818.715685485581,1502.8517468085377,1502.8517468085377,556.561057408778,556.561057408778,556.561057408778,156.07468268931672,156.07468268931672,156.07468268931672,400.4863747194612,400.4863747194612,400.4863747194612,0.0,0.0,0.0,2059.4128042173156
2015-03-13,1502.9698988794307,-399.83761125548426,5151.276665557196,1502.9698988794307,1502.9698988794307,879.9721953007183,879.9721953007183,879.9721953007183,419.73133864173036,419.73133864173036,419.73133864173036,460.2408566589882,460.2408566589882,460.2408566589882,0.0,0.0,0.0,2382.942094180149
2015-03-14,1503.0880509503238,-723.3899923242229,4781.031137758153,1503.0880509503238,1503.0880509503238,529.3525006215673,529.3525006215673,529.3525006215673,21.366499825441675,21.366499825441675,21.366499825441675,507.9860007961256,507.9860007961256,507.9860007961256,0.0,0.0,0.0,2032.440551571891
2015-03-15,1503.2062030212169,-443.65306905865106,4958.246037027876,1503.2062030212169,1503.2062030212169,746.9918048655104,746.9918048655104,746.9918048655104,203.6129602752707,203.6129602752707,203.6129602752707,543.3788445902399,543.3788445902399,543.3788445902399,0.0,0.0,0.0,2250.1980078867273
2015-03-16,1503.32435509211,-418.9501384084764,5085.15074271658,1503.32435509211,1503.32435509211,977.9332453942469,977.9332453942469,977.9332453942469,411.61494110614603,411.61494110614603,411.61494110614603,566.3183042881009,566.3183042881009,566.3183042881009,0.0,0.0,0.0,2481.2576004863568
2015-03-17,1503.442507163003,-835.8908596215903,4503.877179070056,1503.442507163003,1503.442507163003,404.9330789731115,404.9330789731115,404.9330789731115,-172.0078720459705,-172.0078720459705,-172.0078720459705,576.940951019082,576.940951019082,576.940951019082,0.0,0.0,0.0,1908.3755861361146
2015-03-19,1503.6788113047892,-432.6008622523501,4960.27478366272,1503.6788113047892,1503.6788113047892,718.9829143861612,718.9829143861612,718.9829143861612,156.0746826905666,156.0746826905666,156.0746826905666,562.9082316955945,562.9082316955945,562.9082316955945,0.0,0.0,0.0,2222.6617256909503
2015-03-20,1503.796963375682,-320.0101347719966,5317.354554914227,1503.796963375682,1503.796963375682,959.335460047557,959.335460047557,959.335460047557,419.7313386408197,419.7313386408197,419.7313386408197,539.6041214067374,539.6041214067374,539.6041214067374,0.0,0.0,0.0,2463.132423423239
2015-03-21,1503.9151154465749,-618.2981821169807,4838.902235854453,1503.9151154465749,1503.9151154465749,528.0101756229441,528.0101756229441,528.0101756229441,21.3664998248885,21.3664998248885,21.3664998248885,506.6436757980555,506.6436757980555,506.6436757980555,0.0,0.0,0.0,2031.925291069519
2015-03-22,1504.0426832472658,-526.4237200880185,4957.367435982792,1504.0426832472658,1504.0426832472658,668.7296259404028,668.7296259404028,668.7296259404028,203.61296027485676,203.61296027485676,203.61296027485676,465.1166656655461,465.1166656655461,465.1166656655461,0.0,0.0,0.0,2172.7723091876687
2015-03-23,1504.1702510479563,-417.2837466774112,4916.1574121142885,1504.1702510479563,1504.1702510479563,827.8440746186321,827.8440746186321,827.8440746186321,411.61494110537814,411.61494110537814,411.61494110537814,416.229133513254,416.229133513254,416.229133513254,0.0,0.0,0.0,2332.0143256665883
2015-03-24,1504.2978188486468,-944.2120576542906,4510.339889590744,1504.2978188486468,1504.2978188486468,189.26467544602977,189.26467544602977,189.26467544602977,-172.0078720462832,-172.0078720462832,-172.0078720462832,361.272547492313,361.272547492313,361.272547492313,0.0,0.0,0.0,1693.5624942946765
2015-03-26,1504.5529544500282,-896.1815902329108,4630.88029663154,1504.5529544500282,1504.5529544500282,394.6280930449796,394.6280930449796,394.6280930449796,156.07468269123535,156.07468269123535,156.07468269123535,238.55341035374425,238.55341035374425,238.55341035374425,0.0,0.0,0.0,1899.1810474950078
2015-03-27,1504.6805222507187,-571.7608528446881,4831.842228264868,1504.6805222507187,1504.6805222507187,593.2444010871526,593.2444010871526,593.2444010871526,419.7313386399091,419.7313386399091,419.7313386399091,173.5130624472435,173.5130624472435,173.5130624472435,0.0,0.0,0.0,2097.9249233378714
2015-03-28,1504.8080900514092,-1072.9558261327184,4510.467513471797,1504.8080900514092,1504.8080900514092,129.15251703033633,129.15251703033633,129.15251703033633,21.366499826287615,21.366499826287615,21.366499826287615,107.78601720404872,107.78601720404872,107.78601720404872,0.0,0.0,0.0,1633.9606070817456
2015-03-29,1504.9356578521,-981.5823575930281,4545.347765673522,1504.9356578521,1504.9356578521,246.23130345969398,246.23130345969398,246.23130345969398,203.61296027433045,203.61296027433045,203.61296027433045,42.61834318536356,42.61834318536356,42.61834318536356,0.0,0.0,0.0,1751.1669613117938
2015-03-30,1505.0632256527904,-896.1410066655347,4576.976633902012,1505.0632256527904,1505.0632256527904,390.7762221363789,390.7762221363789,390.7762221363789,411.6149411058776,411.6149411058776,411.6149411058776,-20.8387189694987,-20.8387189694987,-20.8387189694987,0.0,0.0,0.0,1895.8394477891693
2015-03-31,1505.190793453481,-1553.088481352121,3804.473562071864,1505.190793453481,1505.190793453481,-253.55911539808116,-253.55911539808116,-253.55911539808116,-172.00787204744594,-172.00787204744594,-172.00787204744594,-81.55124335063522,-81.55124335063522,-81.55124335063522,0.0,0.0,0.0,1251.6316780554
2015-04-02,1505.4459290548623,-1305.9141452451145,4065.2238227959497,1505.4459290548623,1505.4459290548623,-35.22749652525313,-35.22749652525313,-35.22749652525313,156.07468269248523,156.07468269248523,156.07468269248523,-191.30217921773837,-191.30217921773837,-191.30217921773837,0.0,0.0,0.0,1470.2184325296091
2015-04-04,1505.7010646562435,-1345.3667987784452,4055.1512123015536,1505.7010646562435,1505.7010646562435,-259.95288442726104,-259.95288442726104,-259.95288442726104,21.366499824584753,21.366499824584753,21.366499824584753,-281.3193842518458,-281.3193842518458,-281.3193842518458,0.0,0.0,0.0,1245.7481802289824
2015-04-05,1505.8286324569342,-1306.6463621687044,4104.951352691262,1505.8286324569342,1505.8286324569342,-114.37393599833588,-114.37393599833588,-114.37393599833588,203.6129602750277,203.6129602750277,203.6129602750277,-317.9868962733636,-317.9868962733636,-317.9868962733636,0.0,0.0,0.0,1391.4546964585984
2015-04-06,1505.9562002576247,-1072.0149190287302,4222.990666673011,1505.9562002576247,1505.9562002576247,62.68929570820078,62.68929570820078,62.68929570820078,411.6149411055247,411.6149411055247,411.6149411055247,-348.92564539732393,-348.92564539732393,-348.92564539732393,0.0,0.0,0.0,1568.6454959658254
2015-04-07,1506.0837680583152,-1775.419629809023,3647.1523863667976,1506.0837680583152,1506.0837680583152,-546.2172671593568,-546.2172671593568,-546.2172671593568,-172.0078720481837,-172.0078720481837,-172.0078720481837,-374.209395111173,-374.209395111173,-374.209395111173,0.0,0.0,0.0,959.8665008989584
2015-04-09,1506.3389036596966,-1391.4329756406598,3967.7681010380143,1506.3389036596966,1506.3389036596966,-252.75463884218672,-252.75463884218672,-252.75463884218672,156.07468269094818,156.07468269094818,156.07468269094818,-408.8293215331348,-408.8293215331348,-408.8293215331348,0.0,0.0,0.0,1253.5842648175098
2015-04-10,1506.466471460387,-1170.26424494151,4346.019800163055,1506.466471460387,1506.466471460387,0.7424015644899453,0.7424015644899453,0.7424015644899453,419.73133864093813,419.73133864093813,419.73133864093813,-418.9889370764482,-418.9889370764482,-418.9889370764482,0.0,0.0,0.0,1507.208873024877
2015-04-11,1506.5940392610776,-1662.3555910924124,3782.3958948732734,1506.5940392610776,1506.5940392610776,-403.7365652651994,-403.7365652651994,-403.7365652651994,21.366499825181286,21.366499825181286,21.366499825181286,-425.1030650903807,-425.1030650903807,-425.1030650903807,0.0,0.0,0.0,1102.857473995878
2015-04-12,1506.7216070617683,-1501.1047474741276,4219.072444637571,1506.7216070617683,1506.7216070617683,-224.19748386101367,-224.19748386101367,-224.19748386101367,203.61296027572507,203.61296027572507,203.61296027572507,-427.81044413673874,-427.81044413673874,-427.81044413673874,0.0,0.0,0.0,1282.5241232007547
2015-04-13,1506.849174862459,-1319.668508323565,4156.618659336042,1506.849174862459,1506.849174862459,-16.185784547692737,-16.185784547692737,-16.185784547692737,411.61494110602433,411.61494110602433,411.61494110602433,-427.80072565371705,-427.80072565371705,-427.80072565371705,0.0,0.0,0.0,1490.6633903147663
2015-04-14,1506.9767426631495,-1808.7670628415394,3638.09353487173,1506.9767426631495,1506.9767426631495,-597.7989338466532,-597.7989338466532,-597.7989338466532,-172.0078720470485,-172.0078720470485,-172.0078720470485,-425.7910617996048,-425.7910617996048,-425.7910617996048,0.0,0.0,0.0,909.1778088164963
2015-04-16,1507.2318782645307,-1426.2203450997674,4051.5102471487803,1507.2318782645307,1507.2318782645307,-262.56439638597294,-262.56439638597294,-262.56439638597294,156.0746826916169,156.0746826916169,156.0746826916169,-418.6390790775898,-418.6390790775898,-418.6390790775898,0.0,0.0,0.0,1244.6674818785577
2015-04-17,1507.3594460652214,-1344.4980489721247,4323.038898606347,1507.3594460652214,1507.3594460652214,4.867899737150612,4.867899737150612,4.867899737150612,419.7313386419486,419.7313386419486,419.7313386419486,-414.863438904798,-414.863438904798,-414.863438904798,0.0,0.0,0.0,1512.227345802372
2015-04-18,1507.4870138659119,-1707.5733641269373,3627.1091337652892,1507.4870138659119,1507.4870138659119,-390.41429756935287,-390.41429756935287,-390.41429756935287,21.366499824628185,21.366499824628185,21.366499824628185,-411.78079739398106,-411.78079739398106,-411.78079739398106,0.0,0.0,0.0,1117.072716296559
2015-04-19,1507.6145816666026,-1221.7316444911285,4313.507980631846,1507.6145816666026,1507.6145816666026,-206.30750633785212,-206.30750633785212,-206.30750633785212,203.61296027408758,203.61296027408758,203.61296027408758,-409.92046661193973,-409.92046661193973,-409.92046661193973,0.0,0.0,0.0,1301.3070753287504
2015-04-20,1507.742149467293,-1237.027665584329,4069.9550060477786,1507.742149467293,1507.742149467293,1.892844730779831,1.892844730779831,1.892844730779831,411.6149411056939,411.6149411056939,411.6149411056939,-409.72209637491403,-409.72209637491403,-409.72209637491403,0.0,0.0,0.0,1509.634994198073
2015-04-21,1507.8697172679838,-1839.9428321870485,3688.615901482962,1507.8697172679838,1507.8697172679838,-583.5325727952205,-583.5325727952205,-583.5325727952205,-172.0078720482113,-172.0078720482113,-172.0078720482113,-411.52470074700926,-411.52470074700926,-411.52470074700926,0.0,0.0,0.0,924.3371444727633
2015-04-22,1507.9972850686743,-2743.3023920178903,2682.6561109657164,1507.9972850686743,1507.9972850686743,-1455.9515651093834,-1455.9515651093834,-1455.9515651093834,-1040.3925504894871,-1040.3925504894871,-1040.3925504894871,-415.55901461989623,-415.55901461989623,-415.55901461989623,0.0,0.0,0.0,52.045719959290864
2015-04-24,1508.2524206700555,-1302.4788784349214,4256.745685819377,1508.2524206700555,1508.2524206700555,-10.951342530899284,-10.951342530899284,-10.951342530899284,419.7313386415026,419.7313386415026,419.7313386415026,-430.68268117240183,-430.68268117240183,-430.68268117240183,0.0,0.0,0.0,1497.3010781391563
2015-04-25,1508.3799884707462,-1665.9689407712297,3965.756999344676,1508.3799884707462,1508.3799884707462,-420.3052872750674,-420.3052872750674,-420.3052872750674,21.36649982602725,21.36649982602725,21.36649982602725,-441.67178710109465,-441.67178710109465,-441.67178710109465,0.0,0.0,0.0,1088.0747011956787
2015-04-26,1508.5075562714367,-1500.801930246363,3991.8475753148587,1508.5075562714367,1508.5075562714367,-251.08783279747922,-251.08783279747922,-251.08783279747922,203.61296027589606,203.61296027589606,203.61296027589606,-454.7007930733753,-454.7007930733753,-454.7007930733753,0.0,0.0,0.0,1257.4197234739574
2015-04-27,1508.6351240721274,-1513.1783222660379,4187.52997820121,1508.6351240721274,1508.6351240721274,-57.84941680046319,-57.84941680046319,-57.84941680046319,411.61494110534085,411.61494110534085,411.61494110534085,-469.46435790580404,-469.46435790580404,-469.46435790580404,0.0,0.0,0.0,1450.7857072716643
2015-04-28,1508.7626918728179,-2042.3913074611369,3456.746442458892,1508.7626918728179,1508.7626918728179,-657.5811538501133,-657.5811538501133,-657.5811538501133,-172.00787204852398,-172.00787204852398,-172.00787204852398,-485.5732818015893,-485.5732818015893,-485.5732818015893,0.0,0.0,0.0,851.1815380227046
2015-04-29,1508.8902596735086,-2756.0808389910176,2862.972366353017,1508.8902596735086,1508.8902596735086,-1542.960989389716,-1542.960989389716,-1542.960989389716,-1040.392550489259,-1040.392550489259,-1040.392550489259,-502.5684389004567,-502.5684389004567,-502.5684389004567,0.0,0.0,0.0,-34.070729716207325
2015-04-30,1509.0178274741993,-1490.8662844905127,3828.18189491039,1509.0178274741993,1509.0178274741993,-363.86185881326156,-363.86185881326156,-363.86185881326156,156.07468268854277,156.07468268854277,156.07468268854277,-519.9365415018042,-519.9365415018042,-519.9365415018042,0.0,0.0,0.0,1145.1559686609378
2015-05-01,1509.1453952748898,-1397.8039365154898,4127.255174604897,1509.1453952748898,1509.1453952748898,-117.39590546763228,-117.39590546763228,-117.39590546763228,419.7313386415526,419.7313386415526,419.7313386415526,-537.1272441091849,-537.1272441091849,-537.1272441091849,0.0,0.0,0.0,1391.7494898072575
2015-05-02,1509.2729630755803,-1743.8716857022266,3895.791426171947,1509.2729630755803,1509.2729630755803,-532.2045685678725,-532.2045685678725,-532.2045685678725,21.366499826623823,21.366499826623823,21.366499826623823,-553.5710683944963,-553.5710683944963,-553.5710683944963,0.0,0.0,0.0,977.0683945077078
2015-05-03,1509.400530876271,-1504.492869421644,3726.8776173146675,1509.400530876271,1509.400530876271,-365.0846578632649,-365.0846578632649,-365.0846578632649,203.61296027548215,203.61296027548215,203.61296027548215,-568.6976181387471,-568.6976181387471,-568.6976181387471,0.0,0.0,0.0,1144.315873013006
2015-05-04,1509.5280986769617,-1422.5645540740945,4260.34593719043,1509.5280986769617,1509.5280986769617,-170.33861508215602,-170.33861508215602,-170.33861508215602,411.6149411049879,411.6149411049879,411.6149411049879,-581.9535561871439,-581.9535561871439,-581.9535561871439,0.0,0.0,0.0,1339.1894835948056
2015-05-07,1509.9108020790334,-1844.1310444660394,3715.817785860256,1509.9108020790334,1509.9108020790334,-449.4983105251131,-449.4983105251131,-449.4983105251131,156.0746826892115,156.0746826892115,156.0746826892115,-605.5729932143246,-605.5729932143246,-605.5729932143246,0.0,0.0,0.0,1060.4124915539203
2015-05-08,1510.0395066858114,-1511.7345127704912,4070.203717033681,1510.0395066858114,1510.0395066858114,-186.99720634756216,-186.99720634756216,-186.99720634756216,419.73133864160246,419.73133864160246,419.73133864160246,-606.7285449891647,-606.7285449891647,-606.7285449891647,0.0,0.0,0.0,1323.0423003382493
2015-05-09,1510.1682112925891,-1894.4915822633889,3843.8562738691644,1510.1682112925891,1510.1682112925891,-582.6875186977999,-582.6875186977999,-582.6875186977999,21.36649982492096,21.36649982492096,21.36649982492096,-604.0540185227209,-604.0540185227209,-604.0540185227209,0.0,0.0,0.0,927.4806925947893
2015-05-10,1510.2969158993671,-1581.1877666042492,3950.8721757465587,1510.2969158993671,1510.2969158993671,-393.7903533698902,-393.7903533698902,-393.7903533698902,203.6129602761794,203.6129602761794,203.6129602761794,-597.4033136460696,-597.4033136460696,-597.4033136460696,0.0,0.0,0.0,1116.506562529477
2015-05-11,1510.425620506145,-1568.755811323173,4063.592712196368,1510.425620506145,1510.425620506145,-175.11420627372803,-175.11420627372803,-175.11420627372803,411.6149411059251,411.6149411059251,411.6149411059251,-586.7291473796531,-586.7291473796531,-586.7291473796531,0.0,0.0,0.0,1335.3114142324168
2015-05-12,1510.5543251129227,-1902.0500789716243,3571.3661836109127,1510.5543251129227,1510.5543251129227,-744.0926763627382,-744.0926763627382,-744.0926763627382,-172.00787204812661,-172.00787204812661,-172.00787204812661,-572.0848043146115,-572.0848043146115,-572.0848043146115,0.0,0.0,0.0,766.4616487501845
2015-05-13,1510.6830297197007,-2627.0497338807636,2707.813875176017,1510.6830297197007,1510.6830297197007,-1594.0155953620192,-1594.0155953620192,-1594.0155953620192,-1040.3925504895499,-1040.3925504895499,-1040.3925504895499,-553.6230448724692,-553.6230448724692,-553.6230448724692,0.0,0.0,0.0,-83.33256564231851
